t,true_px,true_py,meas_px,meas_py,est_px,est_py
16.5,38.2284,0.438581,38.3688,0.110595,38.3093,0.388951
16.51,38.2487,0.438581,38.1456,0.389377,38.3093,0.387395
16.52,38.269,0.438581,37.6698,0.633484,38.2493,0.416502
16.53,38.2893,0.438581,37.8906,0.339055,38.2226,0.405911
16.54,38.3096,0.438581,39.0999,0.369538,38.3491,0.400237
16.55,38.3299,0.438581,38.3734,0.483772,38.3715,0.409431
16.56,38.3502,0.438581,39.1101,0.642183,38.483,0.437478
16.57,38.3705,0.438581,37.9664,0.00340143,38.4398,0.38295
16.58,38.3908,0.438581,38.3167,0.394079,38.4443,0.382795
16.59,38.4111,0.438581,37.885,0.0912444,38.3939,0.344904
16.6,38.4314,0.438581,38.0287,0.458512,38.3662,0.356781
16.61,38.4517,0.438581,38.5615,0.244985,38.4074,0.340848
16.62,38.472,0.438581,38.6879,0.197497,38.4597,0.320678
16.63,38.4923,0.438581,38.171,-0.165269,38.4416,0.257372
16.64,38.5126,0.438581,38.2676,0.35089,38.4371,0.265059
16.65,38.5329,0.438581,38.0891,0.232653,38.4102,0.257299
16.66,38.5532,0.438581,38.3534,0.682574,38.4188,0.306576
16.67,38.5734,0.438581,38.5275,-0.172219,38.4478,0.244208
16.68,38.5937,0.438581,37.6369,0.485129,38.3622,0.270353
16.69,38.614,0.438581,38.2942,1.03376,38.3671,0.362369
16.7,38.6343,0.438581,38.6272,-0.0353937,38.4128,0.311578
16.71,38.6546,0.438581,38.1061,0.566744,38.3883,0.341182
16.72,38.6749,0.438581,39.3127,0.144126,38.5166,0.315058
16.73,38.6952,0.438581,38.5177,0.649694,38.5322,0.35475
16.74,38.7155,0.438581,38.6526,-0.0444368,38.5626,0.303789
16.75,38.7358,0.438581,38.6749,0.516407,38.5923,0.328088
16.76,38.7561,0.438581,39.3084,1.01797,38.6976,0.412532
16.77,38.7764,0.438581,38.3352,0.64355,38.6702,0.441603
16.78,38.7967,0.438581,38.9375,0.580406,38.7204,0.459796
16.79,38.817,0.438581,38.5216,0.519274,38.713,0.468466
16.8,38.8373,0.438581,38.6297,0.836859,38.7195,0.515844
16.81,38.8576,0.438581,38.5856,-0.356017,38.7194,0.409453
16.82,38.8779,0.438581,38.2185,0.901212,38.6731,0.47084
16.83,38.8982,0.438581,38.9316,0.373692,38.7201,0.46008
16.84,38.9184,0.438581,38.9754,0.19709,38.7674,0.428355
16.85,38.9387,0.438581,38.7791,0.6955,38.7849,0.462064
16.86,38.959,0.438581,39.1109,0.251017,38.8416,0.436827
16.87,38.9793,0.438581,38.8071,0.784022,38.8542,0.480674
16.88,38.9996,0.438581,38.7773,-0.0223424,38.8614,0.41937
16.89,39.0199,0.438581,39.5086,0.627257,38.9586,0.445401
16.9,39.0402,0.438581,39.2309,0.479992,39.0108,0.450374
16.91,39.0605,0.438581,39.2553,0.795783,39.0602,0.494226
16.92,39.0808,0.438581,38.2885,0.492857,38.9834,0.495744
16.93,39.1011,0.438581,39.9403,0.555646,39.1201,0.504899
16.94,39.1214,0.438581,39.2216,0.958527,39.1527,0.563345
16.95,39.1417,0.438581,39.9407,0.425623,39.2711,0.549229
16.96,39.162,0.438581,38.8465,0.53549,39.2403,0.5502
16.97,39.1823,0.438581,39.2741,0.622632,39.2655,0.561878
16.98,39.2026,0.438581,38.883,0.349866,39.2387,0.53825
16.99,39.2229,0.438581,39.1941,0.431784,39.253,0.527205
17,39.2432,0.438581,38.9707,0.519261,39.2375,0.528158
17.01,39.2634,0.438581,39.5986,0.44238,39.3014,0.51937
17.02,39.2837,0.438581,39.877,0.618649,39.393,0.533434
17.03,39.304,0.438581,39.263,-0.0869699,39.3981,0.457956
17.04,39.3243,0.438581,39.1418,0.792204,39.387,0.499909
17.05,39.3446,0.438581,39.3238,-0.0890512,39.3992,0.427567
17.06,39.3649,0.438581,39.1229,0.620697,39.3846,0.45121
17.07,39.3852,0.438581,38.9046,0.788187,39.3438,0.493333
17.08,39.4055,0.438581,39.5656,0.19611,39.3891,0.457233
17.09,39.4258,0.438581,39.3879,0.492894,39.4072,0.46186
17.1,39.4461,0.438581,39.2526,0.193084,39.4061,0.428593
17.11,39.4664,0.438581,39.2011,0.191663,39.3982,0.398565
17.12,39.4867,0.438581,39.7059,0.87054,39.4537,0.456356
17.13,39.507,0.438581,39.8366,0.766581,39.5194,0.495254
17.14,39.5273,0.438581,39.339,0.631216,39.5157,0.513252
17.15,39.5476,0.438581,39.8032,0.106689,39.5699,0.463917
17.16,39.5679,0.438581,40.2047,0.0707554,39.6681,0.41514
17.17,39.5882,0.438581,39.2263,0.868613,39.6337,0.470939
17.18,39.6084,0.438581,39.0378,-0.114276,39.5788,0.398362
17.19,39.6287,0.438581,39.8113,0.968899,39.6256,0.468412
17.2,39.649,0.438581,39.6146,1.12595,39.6425,0.550878
17.21,39.6693,0.438581,39.7613,0.188706,39.6756,0.50789
17.22,39.6896,0.438581,39.5083,0.59829,39.6732,0.520382
17.23,39.7099,0.438581,39.8074,0.966721,39.708,0.577535
17.24,39.7302,0.438581,39.5374,1.0428,39.705,0.638263
17.25,39.7505,0.438581,39.7098,0.0783882,39.7234,0.572326
17.26,39.7708,0.438581,39.7024,-0.0797248,39.7385,0.493347
17.27,39.7911,0.438581,40.0699,0.360513,39.7975,0.477373
17.28,39.8114,0.438581,40.061,0.266203,39.8488,0.451259
17.29,39.8317,0.438581,40.0151,0.0532201,39.8887,0.401249
17.3,39.852,0.438581,40.0387,0.701949,39.927,0.437348
17.31,39.8723,0.438581,39.7494,0.475725,39.9247,0.441538
17.32,39.8926,0.438581,40.3714,0.567066,39.9998,0.456709
17.33,39.9129,0.438581,39.8894,-0.025599,40.0065,0.396374
17.34,39.9332,0.438581,39.8605,0.605364,40.0084,0.420989
17.35,39.9534,0.438581,39.8492,0.349193,40.0082,0.41114
17.36,39.9737,0.438581,39.7483,0.589976,39.9949,0.432374
17.37,39.994,0.438581,40.3803,0.68939,40.0614,0.463855
17.38,40.0143,0.438581,39.8036,0.201714,40.0487,0.431255
17.39,40.0346,0.438581,39.8745,0.0772157,40.0456,0.386471
17.4,40.0549,0.438581,40.3477,0.279446,40.1014,0.371547
17.41,40.0752,0.438581,40.3495,0.587067,40.1512,0.396586
17.42,40.0955,0.438581,40.3387,0.0354791,40.1941,0.350262
17.43,40.1158,0.438581,39.9569,0.755647,40.1844,0.398607
17.44,40.1361,0.438581,39.8812,0.344649,40.1658,0.390744
17.45,40.1564,0.438581,39.8878,0.425402,40.1494,0.393795
17.46,40.1767,0.438581,40.1545,0.501343,40.1676,0.406041
17.47,40.197,0.438581,40.0266,0.316425,40.1675,0.39398
17.48,40.2173,0.438581,39.9278,0.714258,40.1546,0.432828
17.49,40.2376,0.438581,40.3782,0.0256645,40.1989,0.381777
17.5,40.2579,0.438581,39.9063,0.439569,40.1793,0.387636
17.51,40.2782,0.438581,40.6519,0.220517,40.2543,0.365591
17.52,40.2985,0.438581,40.085,0.644509,40.2504,0.398754
17.53,40.3187,0.438581,40.6867,0.589813,40.3216,0.42172
17.54,40.339,0.438581,39.9269,0.406663,40.2903,0.419488
17.55,40.3593,0.438581,40.5761,0.712163,40.3427,0.455619
17.56,40.3796,0.438581,40.1607,0.0912563,40.3375,0.410558
17.57,40.3999,0.438581,40.548,0.890324,40.3807,0.469839
17.58,40.4202,0.438581,40.4162,0.754906,40.4026,0.506136
17.59,40.4405,0.438581,40.2915,0.558929,40.4063,0.514223
17.6,40.4608,0.438581,40.3463,-0.331114,40.416,0.410373
17.61,40.4811,0.438581,40.1639,-0.168461,40.4014,0.337467
17.62,40.5014,0.438581,40.2548,0.526388,40.3993,0.358791
17.63,40.5217,0.438581,40.3846,0.272704,40.4133,0.346319
17.64,40.542,0.438581,40.5587,0.523222,40.4471,0.366436
17.65,40.5623,0.438581,40.4664,0.916511,40.4655,0.43361
17.66,40.5826,0.438581,40.6387,0.308383,40.5031,0.418019
17.67,40.6029,0.438581,40.6733,0.909492,40.5408,0.479044
17.68,40.6232,0.438581,40.6204,0.902876,40.5676,0.53297
17.69,40.6435,0.438581,40.4998,0.495257,40.5761,0.530454
17.7,40.6637,0.438581,40.436,0.305362,40.5754,0.504446
17.71,40.684,0.438581,40.9934,0.430255,40.6439,0.496647
17.72,40.7043,0.438581,40.6406,0.162076,40.6609,0.456149
17.73,40.7246,0.438581,41.4247,0.264601,40.7736,0.432582
17.74,40.7449,0.438581,40.7984,-0.0469197,40.7961,0.372557
17.75,40.7652,0.438581,40.3993,-0.0173362,40.766,0.322406
17.76,40.7855,0.438581,40.675,0.10615,40.7729,0.292864
17.77,40.8058,0.438581,40.899,-0.0150371,40.8066,0.251303
17.78,40.8261,0.438581,40.7679,0.655234,40.82,0.297741
17.79,40.8464,0.438581,40.0919,0.871327,40.7472,0.366464
17.8,40.8667,0.438581,40.9193,0.427378,40.7847,0.372786
17.81,40.887,0.438581,40.2508,0.588596,40.7346,0.398608
17.82,40.9073,0.438581,41.3448,0.826814,40.8257,0.451526
17.83,40.9276,0.438581,41.1409,0.321194,40.8816,0.435916
17.84,40.9479,0.438581,40.5078,0.128019,40.8523,0.39779
17.85,40.9682,0.438581,40.9694,0.309724,40.8832,0.386255
17.86,40.9885,0.438581,41.2719,0.194706,40.9483,0.361568
17.87,41.0087,0.438581,41.0351,0.677035,40.9767,0.39963
17.88,41.029,0.438581,41.3378,0.523595,41.0395,0.41466
17.89,41.0493,0.438581,40.9967,0.348863,41.0529,0.40635
17.9,41.0696,0.438581,41.4882,0.413418,41.1257,0.406953
17.91,41.0899,0.438581,41.5346,0.271782,41.1964,0.389826
17.92,41.1102,0.438581,41.5442,0.625007,41.2605,0.418547
17.93,41.1305,0.438581,41.2993,0.416008,41.2869,0.418247
17.94,41.1508,0.438581,41.1439,0.663703,41.2907,0.448888
17.95,41.1711,0.438581,41.7697,0.557987,41.3716,0.463182
17.96,41.1914,0.438581,41.4645,0.60194,41.4056,0.481473
17.97,41.2117,0.438581,41.1968,0.726348,41.4022,0.513382
17.98,41.232,0.438581,41.2134,0.0859357,41.4006,0.462057
17.99,41.2523,0.438581,41.0332,0.112117,41.3761,0.41923
18,41.2726,0.438581,41.3379,0.347174,41.3916,0.410123
18.01,41.2929,0.438581,41.4188,0.194781,41.4152,0.382939
18.02,41.3132,0.438581,40.4332,0.665213,41.3128,0.417266
18.03,41.3335,0.438581,41.0948,-0.0904499,41.303,0.353783
18.04,41.3537,0.438581,41.132,0.398727,41.2984,0.357881
18.05,41.374,0.438581,41.4048,0.0736814,41.3279,0.321033
18.06,41.3943,0.438581,40.6947,0.784646,41.2654,0.376732
18.07,41.4146,0.438581,41.4339,0.412475,41.3011,0.38031
18.08,41.4349,0.438581,41.5713,-0.141537,41.3499,0.314407
18.09,41.4552,0.438581,41.6739,0.452365,41.4061,0.329419
18.1,41.4755,0.438581,41.4241,0.327885,41.425,0.327407
18.11,41.4958,0.438581,41.9714,0.0651387,41.5098,0.29286
18.12,41.5161,0.438581,41.5179,0.0863873,41.5289,0.264565
18.13,41.5364,0.438581,41.3413,0.0635145,41.5235,0.236392
18.14,41.5567,0.438581,41.2573,0.536602,41.5078,0.270231
18.15,41.577,0.438581,42.1215,0.347757,41.601,0.277112
18.16,41.5973,0.438581,41.1254,0.860749,41.56,0.34737
18.17,41.6176,0.438581,41.77,0.412756,41.6032,0.354558
18.18,41.6379,0.438581,41.2765,0.275586,41.5799,0.343912
18.19,41.6582,0.438581,41.5728,0.498424,41.5955,0.36219
18.2,41.6785,0.438581,41.319,0.104206,41.5775,0.329418
18.21,41.6987,0.438581,42.0027,0.418886,41.6462,0.339301
18.22,41.719,0.438581,41.8595,-0.278077,41.6896,0.261226
18.23,41.7393,0.438581,41.4747,0.324212,41.68,0.266372
18.24,41.7596,0.438581,41.3409,0.127996,41.6544,0.24657
18.25,41.7799,0.438581,41.8439,0.715031,41.6937,0.302124
18.26,41.8002,0.438581,41.4736,0.809556,41.6824,0.36383
18.27,41.8205,0.438581,41.9515,0.250597,41.7314,0.349473
18.28,41.8408,0.438581,42.3622,0.847253,41.8263,0.411056
18.29,41.8611,0.438581,41.8639,1.01286,41.8489,0.486979
18.3,41.8814,0.438581,41.7517,0.168702,41.8546,0.449727
18.31,41.9017,0.438581,41.6039,0.029262,41.8409,0.398847
18.32,41.922,0.438581,41.25,0.00635836,41.784,0.350305
18.33,41.9423,0.438581,42.3553,0.473512,41.8705,0.365044
18.34,41.9626,0.438581,41.9111,0.634203,41.8922,0.398334
18.35,41.9829,0.438581,41.764,0.0104091,41.893,0.350363
18.36,42.0032,0.438581,42.4182,0.458701,41.9749,0.36326
18.37,42.0235,0.438581,42.7908,0.261532,42.0944,0.35024
18.38,42.0438,0.438581,42.535,0.819866,42.1693,0.408243
18.39,42.064,0.438581,42.7597,-0.304191,42.264,0.320021
18.4,42.0843,0.438581,42.2267,0.341512,42.2819,0.321439
18.41,42.1046,0.438581,42.3202,0.299295,42.3091,0.317474
18.42,42.1249,0.438581,42.5602,0.946525,42.3629,0.394714
18.43,42.1452,0.438581,42.3822,0.962712,42.3883,0.466056
18.44,42.1655,0.438581,43.1617,0.636143,42.5079,0.489292
18.45,42.1858,0.438581,42.1286,1.0177,42.4856,0.557701
18.46,42.2061,0.438581,42.7105,0.0543149,42.5376,0.498787
18.47,42.2264,0.438581,42.1783,0.352685,42.5173,0.483073
18.48,42.2467,0.438581,41.7219,0.546095,42.4415,0.493048
18.49,42.267,0.438581,42.5777,0.917197,42.4797,0.548253
18.5,42.2873,0.438581,42.2475,0.627268,42.4722,0.56154
18.51,42.3076,0.438581,42.1874,0.928763,42.4575,0.610998
18.52,42.3279,0.438581,42.1167,0.458337,42.4349,0.59657
18.53,42.3482,0.438581,41.6219,0.291742,42.3524,0.562722
18.54,42.3685,0.438581,42.9044,0.602865,42.438,0.571078
18.55,42.3888,0.438581,42.2239,0.473626,42.4294,0.562363
18.56,42.409,0.438581,41.8883,0.155228,42.3794,0.514726
18.57,42.4293,0.438581,42.5782,0.696807,42.4202,0.539496
18.58,42.4496,0.438581,42.6088,0.266999,42.4602,0.50803
18.59,42.4699,0.438581,42.0678,0.509777,42.4282,0.510034
18.6,42.4902,0.438581,42.7785,0.715301,42.4877,0.537435
18.61,42.5105,0.438581,42.9538,0.451971,42.5626,0.529111
18.62,42.5308,0.438581,42.9377,0.712959,42.6273,0.554153
18.63,42.5511,0.438581,42.1336,0.271863,42.5846,0.521522
18.64,42.5714,0.438581,43.2344,0.281017,42.6832,0.493327
18.65,42.5917,0.438581,42.6687,0.656992,42.7006,0.514905
18.66,42.612,0.438581,42.5669,0.647006,42.703,0.532987
18.67,42.6323,0.438581,42.6272,0.729099,42.7123,0.559413
18.68,42.6526,0.438581,42.7786,0.203624,42.739,0.517497
18.69,42.6729,0.438581,42.643,0.503953,42.7455,0.517311
18.7,42.6932,0.438581,42.3036,0.225454,42.7086,0.482352
18.71,42.7135,0.438581,43.4541,0.57424,42.8186,0.49448
18.72,42.7338,0.438581,42.6007,0.539156,42.8104,0.500965
18.73,42.754,0.438581,43.3562,0.891531,42.8968,0.550732
18.74,42.7743,0.438581,42.581,-0.470956,42.8771,0.425328
18.75,42.7946,0.438581,43.0428,0.879564,42.9166,0.481308
18.76,42.8149,0.438581,42.3765,0.429756,42.8684,0.475414
18.77,42.8352,0.438581,42.712,0.705786,42.8665,0.504558
18.78,42.8555,0.438581,42.2155,0.663384,42.8025,0.525401
18.79,42.8758,0.438581,43.3934,0.178939,42.8916,0.48362
18.8,42.8961,0.438581,42.9178,0.145343,42.9118,0.441911
18.81,42.9164,0.438581,42.4399,0.00779408,42.8698,0.387317
18.82,42.9367,0.438581,42.8304,0.94287,42.8805,0.455039
18.83,42.957,0.438581,43.2026,0.213166,42.9361,0.424773
18.84,42.9773,0.438581,42.8655,0.40333,42.9436,0.421354
18.85,42.9976,0.438581,43.0859,0.345733,42.9774,0.411118
18.86,43.0179,0.438581,43.1402,1.00768,43.014,0.484558
18.87,43.0382,0.438581,43.0485,0.609189,43.0351,0.500739
18.88,43.0585,0.438581,43.4717,0.723277,43.1064,0.529476
18.89,43.0788,0.438581,43.3803,0.536765,43.1585,0.531956
18.9,43.099,0.438581,43.3007,0.462948,43.1949,0.52493
18.91,43.1193,0.438581,43.1467,0.179057,43.2078,0.483161
18.92,43.1396,0.438581,42.9274,0.578026,43.1916,0.495443
18.93,43.1599,0.438581,43.4455,0.515549,43.2412,0.498654
18.94,43.1802,0.438581,43.0879,0.471024,43.2407,0.49596
18.95,43.2005,0.438581,43.4031,0.757353,43.279,0.529255
18.96,43.2208,0.438581,43.2807,0.480175,43.2978,0.524518
18.97,43.2411,0.438581,43.7902,0.846392,43.3776,0.565934
18.98,43.2614,0.438581,43.0181,0.414988,43.3525,0.549222
18.99,43.2817,0.438581,43.2039,0.871368,43.3526,0.591127
19,43.302,0.438581,43.3181,0.407308,43.3665,0.570768
19.01,43.3223,0.438581,43.47,0.928979,43.3975,0.617538
19.02,43.3426,0.438581,42.8643,0.440688,43.3493,0.59851
19.03,43.3629,0.438581,43.674,0.319724,43.4066,0.56627
19.04,43.3832,0.438581,43.6581,0.712914,43.4556,0.586349
19.05,43.4035,0.438581,43.7035,-0.0277953,43.5048,0.511885
19.06,43.4238,0.438581,43.6105,0.319424,43.5368,0.48836
19.07,43.444,0.438581,43.1435,0.574551,43.5068,0.49908
19.08,43.4643,0.438581,43.6851,0.468759,43.547,0.495496
19.09,43.4846,0.438581,43.6324,0.393125,43.5761,0.482838
19.1,43.5049,0.438581,43.7728,0.540472,43.6192,0.489867
19.11,43.5252,0.438581,43.249,0.185125,43.5921,0.451834
19.12,43.5455,0.438581,43.6723,0.542945,43.6201,0.462366
19.13,43.5658,0.438581,43.5617,-0.0314076,43.6309,0.400163
19.14,43.5861,0.438581,43.6806,0.0990785,43.655,0.36066
19.15,43.6064,0.438581,43.7679,0.572483,43.6871,0.384346
19.16,43.6267,0.438581,43.4822,0.103951,43.6798,0.347195
19.17,43.647,0.438581,43.677,0.402159,43.6971,0.351135
19.18,43.6673,0.438581,43.7826,0.562907,43.7253,0.374802
19.19,43.6876,0.438581,43.8479,0.565782,43.7584,0.396461
19.2,43.7079,0.438581,43.4202,0.288353,43.7342,0.381325
19.21,43.7282,0.438581,44.1133,0.73451,43.7986,0.423463
19.22,43.7485,0.438581,44.1979,0.449692,43.8665,0.425771
19.23,43.7688,0.438581,44.2085,0.238149,43.9282,0.401467
19.24,43.7891,0.438581,43.7641,0.202479,43.9277,0.375235
19.25,43.8093,0.438581,43.907,0.433591,43.9445,0.380579
19.26,43.8296,0.438581,44.3539,-0.075353,44.0149,0.32191
19.27,43.8499,0.438581,44.4676,0.179465,44.0918,0.301122
19.28,43.8702,0.438581,43.8312,0.303836,44.0808,0.298069
19.29,43.8905,0.438581,44.2933,0.200886,44.1281,0.282568
19.3,43.9108,0.438581,43.901,0.92863,44.1211,0.359561
19.31,43.9311,0.438581,43.9118,0.433323,44.1155,0.366912
19.32,43.9514,0.438581,44.1823,0.89617,44.1438,0.431311
19.33,43.9717,0.438581,44.2979,0.30975,44.1831,0.415945
19.34,43.992,0.438581,43.5455,0.308362,44.124,0.401991
19.35,44.0123,0.438581,43.5754,0.538657,44.0742,0.418226
19.36,44.0326,0.438581,44.0713,0.598813,44.0909,0.440316
19.37,44.0529,0.438581,44.2506,0.487952,44.1279,0.44631
19.38,44.0732,0.438581,43.5555,0.40388,44.0738,0.441195
19.39,44.0935,0.438581,44.6559,0.349097,44.1623,0.429765
19.4,44.1138,0.438581,44.2447,0.480592,44.1899,0.435919
19.41,44.1341,0.438581,44.6637,0.578987,44.2665,0.453724
19.42,44.1543,0.438581,43.9006,1.0561,44.2396,0.529235
19.43,44.1746,0.438581,44.1613,0.453684,44.2475,0.521791
19.44,44.1949,0.438581,44.1167,0.932863,44.2486,0.574861
19.45,44.2152,0.438581,44.9603,0.416789,44.3544,0.558024
19.46,44.2355,0.438581,43.633,0.302667,44.2833,0.528606
19.47,44.2558,0.438581,44.3054,1.11376,44.3029,0.60337
19.48,44.2761,0.438581,43.9528,0.399852,44.2761,0.581308
19.49,44.2964,0.438581,43.651,-0.131311,44.2139,0.495151
19.5,44.3167,0.438581,44.6642,0.42741,44.2842,0.487513
19.51,44.337,0.438581,44.1886,0.600928,44.2876,0.502294
19.52,44.3573,0.438581,44.5256,-0.0569004,44.3323,0.433449
19.53,44.3776,0.438581,44.0225,0.461487,44.3092,0.436354
19.54,44.3979,0.438581,44.0196,0.191587,44.2877,0.405295
19.55,44.4182,0.438581,44.3346,0.20027,44.3074,0.378529
19.56,44.4385,0.438581,44.2844,0.385066,44.3185,0.377607
19.57,44.4588,0.438581,44.135,0.145144,44.3094,0.346885
19.58,44.4791,0.438581,44.7177,0.15873,44.3737,0.321062
19.59,44.4993,0.438581,44.1619,0.50333,44.3616,0.340958
19.6,44.5196,0.438581,44.3713,0.627797,44.3766,0.374409
19.61,44.5399,0.438581,44.6336,0.0430386,44.4224,0.331505
19.62,44.5602,0.438581,44.5067,0.664289,44.4473,0.37058
19.63,44.5805,0.438581,44.8517,0.432463,44.5123,0.376766
19.64,44.6008,0.438581,44.3306,0.403827,44.5052,0.37878
19.65,44.6211,0.438581,44.8949,0.552224,44.5689,0.39914
19.66,44.6414,0.438581,44.6741,0.11815,44.5982,0.363268
19.67,44.6617,0.438581,44.9786,0.443751,44.662,0.37174
19.68,44.682,0.438581,44.3242,0.468538,44.6371,0.382472
19.69,44.7023,0.438581,45.1833,0.465099,44.7216,0.391704
19.7,44.7226,0.438581,45.2681,0.648364,44.8076,0.422883
19.71,44.7429,0.438581,44.7527,0.328052,44.82,0.410902
19.72,44.7632,0.438581,45.0285,0.619048,44.865,0.436471
19.73,44.7835,0.438581,45.062,0.837554,44.9091,0.486686
19.74,44.8038,0.438581,44.2178,0.784629,44.8428,0.525125
19.75,44.8241,0.438581,45.4066,0.881463,44.9312,0.57166
19.76,44.8443,0.438581,45.0796,0.554392,44.9693,0.572539
19.77,44.8646,0.438581,44.786,1.13594,44.9663,0.645822
19.78,44.8849,0.438581,43.8961,0.700906,44.8521,0.657202
19.79,44.9052,0.438581,44.6829,0.684409,44.8473,0.665239
19.8,44.9255,0.438581,44.6358,0.838616,44.8367,0.691576
19.81,44.9458,0.438581,45.1068,0.470849,44.8856,0.669192
19.82,44.9661,0.438581,45.1108,0.18888,44.9296,0.613796
19.83,44.9864,0.438581,44.996,0.792416,44.9543,0.639303
19.84,45.0067,0.438581,44.7373,0.610573,44.9438,0.639412
19.85,45.027,0.438581,44.898,0.532405,44.954,0.629663
19.86,45.0473,0.438581,44.9759,0.403241,44.9725,0.604709
19.87,45.0676,0.438581,45.4077,0.284329,45.0426,0.567401
19.88,45.0879,0.438581,45.1201,0.230804,45.0692,0.527188
19.89,45.1082,0.438581,45.2843,0.775417,45.1131,0.55903
19.9,45.1285,0.438581,44.9671,1.08423,45.1125,0.626109
19.91,45.1488,0.438581,45.1733,0.887386,45.1372,0.661683
19.92,45.1691,0.438581,44.749,-0.0533463,45.106,0.576128
19.93,45.1894,0.438581,44.6495,0.156208,45.0652,0.525437
19.94,45.2096,0.438581,45.3746,0.910513,45.1187,0.574048
19.95,45.2299,0.438581,45.2421,0.380898,45.1497,0.551553
19.96,45.2502,0.438581,45.1916,0.511396,45.1709,0.547618
19.97,45.2705,0.438581,45.0035,0.682478,45.166,0.565409
19.98,45.2908,0.438581,45.3193,0.4693,45.2006,0.554744
19.99,45.3111,0.438581,44.7274,1.1535,45.1574,0.630523
